word,root
الءافلين,ءافلينين
القمر,قمرمر
بازغا,بازغا
يهدنى,يهدنى
لاكونن,لاكونن
الشمس,شمسمس
بازغة,بازغة
افلت,افلت
وجهت,جهتت
فطر,فطر
وحاجه,حاجهه
قومه,قومه
اتحاجونى,اتحاجونى
هدىان,هدىان
علما,علما
تتذكرون,تتذكرون
اشركتم,اشركتم
فاى,فاى
الفريقين,فريقينين
بالامن,امنامن
يلبسوا,يلبسوا
بظلم,بظلم
مهتدون,مهتدون
حجتنا,حجتنا
ءاتيناها,ءاتيناها
نرفع,نرفع
نشاء,نشاء
ووهبنا,وهبناا
اسحاق,اسحاق
هدينا,هدينا
ذريته,ذريته
ويوسف,يوسفف
وموسىا,موسىاا
نجزى,نجزى
وزكريا,زكرياا
ويحيىا,يحيىاا
والياس,ياسياس
واليسع,يسعيسع
ولوطا,لوطاا
ءابايهم,ءابايهم
وذرياتهم,ذرياتهمم
واخوانهم,اخوانهمم
واجتبيناهم,اجتبيناهمم
وهديناهم,هديناهمم
لحبط,لحبط
وكلنا,كلناا
بكافرين,بكافرين
فبهدىاهم,فبهدىاهم
اقتده,اقتده
اسـلكم,اسـلكم
قدروا,قدروا
تجعلونه,تجعلونه
قراطيس,قراطيس
تبدونها,تبدونها
وتخفون,تخفونن
وعلمتم,علمتمم
ذرهم,ذرهم
خوضهم,خوضهم
يلعبون,يلعبون
انزلناه,انزلناه
مبارك,مبارك
ولتنذر,لتنذرر
القرىا,قرىاىا
حولها,حولها
صلاتهم,صلاتهم
يحافظون,يحافظون
اوحى,اوحى
يوح,يوح
سانزل,سانزل
غمرات,غمرات
باسطوا,باسطوا
تجزون,تجزون
الهون,هونون
تستكبرون,تستكبرون
جيتمونا,جيتمونا
فرادىا,فرادىا
خلقناكم,خلقناكم
مرة,مرة
وتركتم,تركتمم
خولناكم,خولناكم
ظهوركم,ظهوركم
شفعاءكم,شفعاءكم
زعمتم,زعمتم
شركاوا,شركاوا
فالق,فالق
الحب,حبحب
والنوىا,نوىاوىا
ومخرج,مخرجج
فانىا,فانىا
توفكون,توفكون
الاصباح,اصباحاح
سكنا,سكنا
والشمس,شمسشمس
والقمر,قمرقمر
حسبانا,حسبانا
تقدير,تقدير
النجوم,نجوموم
لتهتدوا,لتهتدوا
فصلنا,فصلنا
انشاكم,انشاكم
فمستقر,فمستقر
ومستودع,مستودعع
فاخرجنا,فاخرجنا
نبات,نبات
خضرا,خضرا
نخرج,نخرج
متراكبا,متراكبا
النخل,نخلخل
طلعها,طلعها
قنوان,قنوان
دانية,دانية
اعناب,اعناب
والزيتون,زيتونتون
والرمان,رمانمان
مشتبها,مشتبها
وغير,غيرر
متشابه,متشابه
ثمره,ثمره
اثمر,اثمر
وينعه,ينعهه
وجعلوا,جعلواا
الجن,جنجن
وخلقهم,خلقهمم
وخرقوا,خرقواا
بنين,بنين
وتعالىا,تعالىاا
يصفون,يصفون
صاحبة,صاحبة
خالق,خالق
وكيل,كيلل
تدركه,تدركه
يدرك,يدرك
اللطيف,لطيفيف
بصاير,بصاير
ابصر,ابصر
فلنفسه,فلنفسه
فعليها,فعليها
بحفيظ,بحفيظ
درست,درست
ولنبينه,لنبينهه
واعرض,اعرضض
جعلناك,جعلناك
تسبوا,تسبوا
فيسبوا,فيسبوا
زينا,زينا
عملهم,عملهم
مرجعهم,مرجعهم
فينبيهم,فينبيهم
واقسموا,اقسمواا
يشعركم,يشعركم
جاءت,جاءت
ونقلب,نقلبب
افـدتهم,افـدتهم
ونذرهم,نذرهمم
وكلمهم,كلمهمم
وحشرنا,حشرناا
قبلا,قبلا
ليومنوا,ليومنوا
يجهلون,يجهلون
شياطين,شياطين
الانس,انسنس
والجن,جنلجن
يوحى,يوحى
زخرف,زخرف
فذرهم,فذرهم
ولتصغىا,لتصغىاا
افـدة,افـدة
وليرضوه,ليرضوهه
وليقترفوا,ليقترفواا
مقترفون,مقترفون
ابتغى,ابتغى
مفصلا,مفصلا
منزل,منزل
وتمت,تمتت
كلمت,كلمت
صدقا,صدقا
وعدلا,عدلاا
لكلماته,لكلماته
تطع,تطع
يخرصون,يخرصون
بالمهتدين,مهتديندين
اضطررتم,اضطررتم
ليضلون,ليضلون
باهوايهم,باهوايهم
بالمعتدين,معتديندين
ظاهر,ظاهر
وباطنه,باطنهه
سيجزون,سيجزون
يقترفون,يقترفون
لفسق,لفسق
ليوحون,ليوحون
اوليايهم,اوليايهم
ليجادلوكم,ليجادلوكم
اطعتموهم,اطعتموهم
لمشركون,لمشركون
اومن,اومن
ميتا,ميتا
فاحييناه,فاحييناه
يمشى,يمشى
بخارج,بخارج
اكابر,اكابر
مجرميها,مجرميها
ليمكروا,ليمكروا
يمكرون,يمكرون
بانفسهم,بانفسهم
نوتىا,نوتىا
سيصيب,سيصيب
اجرموا,اجرموا
صغار,صغار
يهديه,يهديه
يشرح,يشرح
صدره,صدره
للاسلام,اسلامام
يضله,يضله
ضيقا,ضيقا
كانما,كانما
يصعد,يصعد
الرجس,رجسجس
دار,دار
وليهم,ليهمم
يحشرهم,يحشرهم
يامعشر,يامعشر
استكثرتم,استكثرتم
استمتع,استمتع
وبلغنا,بلغناا
اجلنا,اجلنا
اجلت,اجلت
مثوىاكم,مثوىاكم
نولى,نولى
والانس,انسانس
يقصون,يقصون
ءاياتى,ءاياتى
وينذرونكم,ينذرونكمم
لقاء,لقاء
يومكم,يومكم
شهدنا,شهدنا
انفسنا,انفسنا
مهلك,مهلك
واهلها,اهلهاا
غافلون,غافلون
عملوا,عملوا
الغنى,غنىنى
ويستخلف,يستخلفف
بعدكم,بعدكم
توعدون,توعدون
لءات,لءات
بمعجزين,بمعجزين
اعملوا,اعملوا
مكانتكم,مكانتكم
ذرا,ذرا
بزعمهم,بزعمهم
لشركاينا,لشركاينا
لشركايهم,لشركايهم
يصل,يصل
شركايهم,شركايهم
يحكمون,يحكمون
لكثير,لكثير
شركاوهم,شركاوهم
ليردوهم,ليردوهم
وليلبسوا,ليلبسواا
انعام,انعام
وحرث,حرثث
حجر,حجر
يطعمها,يطعمها
وانعام,انعامم
افتراء,افتراء
سيجزيهم,سيجزيهم
بطون,بطون
لذكورنا,لذكورنا
ومحرم,محرمم
ازواجنا,ازواجنا
ميتة,ميتة
وصفهم,صفهمم
سفها,سفها
وحرموا,حرمواا
انشا,انشا
معروشات,معروشات
والنخل,نخلنخل
والزرع,زرعزرع
مختلفا,مختلفا
اكله,اكله
حقه,حقه
حصاده,حصاده
تسرفوا,تسرفوا
المسرفين,مسرفينين
حمولة,حمولة
وفرشا,فرشاا
ثمانية,ثمانية
الضان,ضانان
اثنين,اثنين
المعز,معزعز
ءالذكرين,ءالذكرين
اما,اما
اشتملت,اشتملت
ارحام,ارحام
نبـونى,نبـونى
بعلم,بعلم
الابل,ابلبل
وصىاكم,صىاكمم
ليضل,ليضل
اجد,اجد
محرما,محرما
طاعم,طاعم
دما,دما
مسفوحا,مسفوحا
لحم,لحم
خنزير,خنزير
فسقا,فسقا
ظفر,ظفر
والغنم,غنمغنم
شحومهما,شحومهما
حملت,حملت
ظهورهما,ظهورهما
الحوايا,حوايايا
اختلط,اختلط
بعظم,بعظم
جزيناهم,جزيناهم
ببغيهم,ببغيهم
لصادقون,لصادقون
باسه,باسه
اشركنا,اشركنا
ءاباونا,ءاباونا
ذاقوا,ذاقوا
عندكم,عندكم
فتخرجوه,فتخرجوه
تتبعون,تتبعون
تخرصون,تخرصون
فلله,فلله
الحجة,حجةجة
البالغة,بالغةغة
فلو,فلو
لهدىاكم,لهدىاكم
هلم,هلم
تشهد,تشهد
اتل,اتل
املاق,املاق
نرزقكم,نرزقكم
واياهم,اياهمم
الفواحش,فواحشحش
ظهر,ظهر
بطن,بطن
مال,مال
اليتيم,يتيميم
بالتى,تىلتى
اشده,اشده
الكيل,كيليل
والميزان,ميزانزان
نكلف,نكلف
فاعدلوا,فاعدلوا
وبعهد,بعهدد
تذكرون,تذكرون
صراطى,صراطى
فاتبعوه,فاتبعوه
السبل,سبلبل
فتفرق,فتفرق
تماما,تماما
وتفصيلا,تفصيلاا
طايفتين,طايفتين
دراستهم,دراستهم
لغافلين,لغافلين
لكنا,لكنا
وصدف,صدفف
سنجزى,سنجزى
ايمانها,ايمانها
ءامنت,ءامنت
انتظروا,انتظروا
منتظرون,منتظرون
فرقوا,فرقوا
امرهم,امرهم
بالحسنة,حسنةسنة
امثالها,امثالها
بالسيية,سييةيية
يجزىا,يجزىا
اننى,اننى
هدىانى,هدىانى
قيما,قيما
صلاتى,صلاتى
ونسكى,نسكىى
ومحياى,محياىى
ومماتى,مماتىى
شريك,شريك
وبذالك,بذالكك
المسلمين,مسلمينين
ابغى,ابغى
ربا,ربا
تكسب,تكسب
تزر,تزر
وازرة,ازرةة
وزر,وزر
جعلكم,جعلكم
خلايف,خلايف
لغفور,لغفور
المص,مصمص
صدرك,صدرك
لتنذر,لتنذر
وذكرىا,ذكرىاا
وكم,وكم
اهلكناها,اهلكناها
فجاءها,فجاءها
بياتا,بياتا
قايلون,قايلون
دعوىاهم,دعوىاهم
ظالمين,ظالمين
فلنسـلن,فلنسـلن
ارسل,ارسل
ولنسـلن,لنسـلنن
فلنقصن,فلنقصن
غايبين,غايبين
والوزن,وزنوزن
ثقلت,ثقلت
موازينه,موازينه
خفت,خفت
مكناكم,مكناكم
معايش,معايش
صورناكم,صورناكم
الساجدين,ساجدينين
منعك,منعك
تسجد,تسجد
امرتك,امرتك
خلقتنى,خلقتنى
وخلقته,خلقتهه
فاهبط,فاهبط
تتكبر,تتكبر
الصاغرين,صاغرينين
انظرنى,انظرنى
يبعثون,يبعثون
المنظرين,منظرينين
اغويتنى,اغويتنى
لاقعدن,لاقعدن
صراطك,صراطك
لءاتينهم,لءاتينهم
شمايلهم,شمايلهم
شاكرين,شاكرين
اخرج,اخرج
مذءوما,مذءوما
مدحورا,مدحورا
تبعك,تبعك
لاملان,لاملان
وياـادم,ياـادمم
فكلا,فكلا
فوسوس,فوسوس
لهما,لهما
ليبدى,ليبدى
ورى,ورى
سوءاتهما,سوءاتهما
نهىاكما,نهىاكما
ربكما,ربكما
تكونا,تكونا
ملكين,ملكين
الخالدين,خالدينين
وقاسمهما,قاسمهماا
لكما,لكما
الناصحين,ناصحينين
فدلىاهما,فدلىاهما
بغرور,بغرور
ذاقا,ذاقا
وطفقا,طفقاا
يخصفان,يخصفان
ورق,ورق
ونادىاهما,نادىاهماا
ربهما,ربهما
انهكما,انهكما
تلكما,تلكما
واقل,اقلل
قالا,قالا
ظلمنا,ظلمنا
وترحمنا,ترحمناا
تحيون,تحيون
وفيها,فيهاا
تموتون,تموتون
ومنها,منهاا
لباسا,لباسا
سوءاتكم,سوءاتكم
وريشا,ريشاا
ولباس,لباسس
يفتننكم,يفتننكم
ابويكم,ابويكم
ينزع,ينزع
لباسهما,لباسهما
ليريهما,ليريهما
يرىاكم,يرىاكم
وقبيله,قبيلهه
ترونهم,ترونهم
يامر,يامر
اتقولون,اتقولون
مسجد,مسجد
وادعوه,ادعوهه
مخلصين,مخلصين
بداكم,بداكم
تعودون,تعودون
هدىا,هدىا
ويحسبون,يحسبونن
زينتكم,زينتكم
زينة,زينة
لعباده,لعباده
والطيبات,طيباتبات
الرزق,رزقزق
والاثم,اثماثم
والبغى,بغىبغى
اجلهم,اجلهم
يستاخرون,يستاخرون
ساعة,ساعة
يستقدمون,يستقدمون
ينالهم,ينالهم
يتوفونهم,يتوفونهم
دخلت,دخلت
اختها,اختها
اداركوا,اداركوا
اخرىاهم,اخرىاهم
لاولىاهم,لاولىاهم
اضلونا,اضلونا
فـاتهم,فـاتهم
ضعفا,ضعفا
ضعف,ضعف
اولىاهم,اولىاهم
لاخرىاهم,لاخرىاهم
تفتح,تفتح
يلج,يلج
الجمل,جململ
سم,سم
الخياط,خياطاط
مهاد,مهاد
غواش,غواش
ونزعنا,نزعناا
لهاذا,لهاذا
لنهتدى,لنهتدى
ونودوا,نودواا
تلكم,تلكم
اورثتموها,اورثتموها
ونادىا,نادىاا
وعدنا,عدناا
وجدتم,جدتمم
نعم,نعم
فاذن,فاذن
موذن,موذن
ويبغونها,يبغونهاا
كافرون,كافرون
وبينهما,بينهماا
حجاب,حجاب
الاعراف,اعرافاف
رجال,رجال
بسيمىاهم,بسيمىاهم
ونادوا,نادواا
يطمعون,يطمعون
صرفت,صرفت
تلقاء,تلقاء
تجعلنا,تجعلنا
يعرفونهم,يعرفونهم
اغنىا,اغنىا
جمعكم,جمعكم
اقسمتم,اقسمتم
برحمة,برحمة
تحزنون,تحزنون
حرمهما,حرمهما
لهوا,لهوا
فاليوم,يوميوم
ننسىاهم,ننسىاهم
يومهم,يومهم
جيناهم,جيناهم
بكتاب,بكتاب
فصلناه,فصلناه
نسوه,نسوه
شفعاء,شفعاء
فيشفعوا,فيشفعوا
فنعمل,فنعمل
نعمل,نعمل
ستة,ستة
العرش,عرشرش
يغشى,يغشى
يطلبه,يطلبه
حثيثا,حثيثا
والنجوم,نجومجوم
مسخرات,مسخرات
الخلق,خلقلق
والامر,امرامر
تبارك,تبارك
ادعوا,ادعوا
اصلاحها,اصلاحها
خوفا,خوفا
وطمعا,طمعاا
يرسل,يرسل
بشرا,بشرا
رحمته,رحمته
اقلت,اقلت
سحابا,سحابا
ثقالا,ثقالا
سقناه,سقناه
لبلد,لبلد
ميت,ميت
والبلد,بلدبلد
نباته,نباته
والذى,ذىلذى
خبث,خبث
نكدا,نكدا
نوحا,نوحا
لنرىاك,لنرىاك
ضلالة,ضلالة
ولاكنى,لاكنىى
ابلغكم,ابلغكم
رسالات,رسالات
وانصح,انصحح
اوعجبتم,اوعجبتم
لينذركم,لينذركم
ولتتقوا,لتتقواا
فكذبوه,فكذبوه
فانجيناه,فانجيناه
الفلك,فلكلك
عمين,عمين
اخاهم,اخاهم
سفاهة,سفاهة
لنظنك,لنظنك
ناصح,ناصح
امين,امين
خلفاء,خلفاء
وزادكم,زادكمم
بصطة,بصطة
ءالاء,ءالاء
اجيتنا,اجيتنا
لنعبد,لنعبد
وحده,حدهه
ونذر,نذرر
يعبد,يعبد
فاتنا,فاتنا
تعدنا,تعدنا
اتجادلوننى,اتجادلوننى
اسماء,اسماء
سميتموها,سميتموها
وءاباوكم,ءاباوكمم
سلطان,سلطان
فانتظروا,فانتظروا
المنتظرين,منتظرينين
وقطعنا,قطعناا
ثمود,ثمود
ناقة,ناقة
فذروها,فذروها
تاكل,تاكل
تمسوها,تمسوها
بسوء,بسوء
فياخذكم,فياخذكم
وبواكم,بواكمم
تتخذون,تتخذون
سهولها,سهولها
قصورا,قصورا
وتنحتون,تنحتونن
الجبال,جبالال
بيوتا,بيوتا
استكبروا,استكبروا
استضعفوا,استضعفوا
اتعلمون,اتعلمون
مرسل,مرسل
فعقروا,فعقروا
الناقة,ناقةقة
