word,root
فَـَٔامَنَّا,فـامنا,فـامنا
وَكَفِّرْ,كفر,وكفر
سَيِّـَٔاتِنَا,سيـاتنا,سيـاتنا
وَتَوَفَّنَا,توف,وتوفنا
ٱلْأَبْرَارِ,الابرار,الابرار
وَءَاتِنَا,وءاتنا,وءاتنا
وَعَدتَّنَا,عدد,وعدتنا
رُسُلِكَ,رسل,رسلك
تُخْزِنَا,خزز,تخزنا
تُخْلِفُ,خلف,تخلف
فَٱسْتَجَابَ,جوب,فاستجاب
رَبُّهُمْ,ربب,ربهم
أُضِيعُ,اضيع,اضيع
عَمَلَ,عمل,عمل
عَٰمِلٍ,عمل,عامل
ذَكَرٍ,ذكر,ذكر
فَٱلَّذِينَ,ذين,فالذين
وَأُخْرِجُوا۟,خرج,واخرجوا
وَأُوذُوا۟,واوذوا,واوذوا
سَبِيلِى,سبيلى,سبيلى
وَقَٰتَلُوا۟,قتل,وقاتلوا
وَقُتِلُوا۟,قتل,وقتلوا
لَأُكَفِّرَنَّ,كفر,لاكفرن
سَيِّـَٔاتِهِمْ,سيـاتهم,سيـاتهم
وَلَأُدْخِلَنَّهُمْ,دخل,ولادخلنهم
ثَوَابًا,ثوب,ثوابا
ٱلثَّوَابِ,ثوب,الثواب
يَغُرَّنَّكَ,غرر,يغرنك
تَقَلُّبُ,قلب,تقلب
ٱلْبِلَٰدِ,بلد,البلاد
مَتَٰعٌ,متع,متاع
قَلِيلٌ,قلل,قليل
مَأْوَىٰهُمْ,ماوىاهم,ماوىاهم
لَٰكِنِ,لكن,لاكن
رَبَّهُمْ,ربب,ربهم
نُزُلًا,نزل,نزلا
لِّلْأَبْرَارِ,للابرار,للابرار
لَمَن,منن,لمن
خَٰشِعِينَ,خشع,خاشعين
ٱصْبِرُوا۟,صبر,اصبروا
وَصَابِرُوا۟,صبر,وصابروا
وَرَابِطُوا۟,ربط,ورابطوا
خَلَقَكُم,خلق,خلقكم
وَٰحِدَةٍ,وحد,واحدة
وَخَلَقَ,خلق,وخلق
زَوْجَهَا,زوج,زوجها
رِجَالًا,رجل,رجالا
وَنِسَآءً,نسء,ونساء
تَسَآءَلُونَ,سءل,تساءلون
وَٱلْأَرْحَامَ,والارحام,والارحام
رَقِيبًا,رقب,رقيبا
ٱلْيَتَٰمَىٰٓ,اليتامىا,اليتامىا
تَتَبَدَّلُوا۟,بدل,تتبدلوا
بِٱلطَّيِّبِ,طيب,بالطيب
حُوبًا,حوب,حوبا
تُقْسِطُوا۟,قسط,تقسطوا
فَٱنكِحُوا۟,نكح,فانكحوا
طَابَ,طبب,طاب
مَثْنَىٰ,مثنىا,مثنىا
وَثُلَٰثَ,ثلث,وثلاث
وَرُبَٰعَ,ربع,ورباع
تَعْدِلُوا۟,عدل,تعدلوا
فَوَٰحِدَةً,وحد,فواحدة
مَلَكَتْ,ملك,ملكت
أَيْمَٰنُكُمْ,ايمانكم,ايمانكم
أَدْنَىٰٓ,ادنىا,ادنىا
تَعُولُوا۟,علل,تعولوا
صَدُقَٰتِهِنَّ,صدق,صدقاتهن
نِحْلَةً,نحل,نحلة
طِبْنَ,طبن,طبن
فَكُلُوهُ,لوه,فكلوه
هَنِيٓـًٔا,هنيـا,هنيـا
مَّرِيٓـًٔا,مري,مريـا
تُؤْتُوا۟,وتي,توتوا
ٱلسُّفَهَآءَ,سفه,السفهاء
أَمْوَٰلَكُمُ,اموالكم,اموالكم
وَٱرْزُقُوهُمْ,رزق,وارزقوهم
وَٱكْسُوهُمْ,وكس,واكسوهم
وَٱبْتَلُوا۟,بلل,وابتلوا
بَلَغُوا۟,بلغ,بلغوا
ٱلنِّكَاحَ,نكح,النكاح
ءَانَسْتُم,ءانستم,ءانستم
رُشْدًا,رشد,رشدا
فَٱدْفَعُوٓا۟,دفع,فادفعوا
تَأْكُلُوهَآ,تاكلوها,تاكلوها
إِسْرَافًا,اسرافا,اسرافا
وَبِدَارًا,بدر,وبدارا
يَكْبَرُوا۟,كبر,يكبروا
غَنِيًّا,غني,غنيا
فَلْيَسْتَعْفِفْ,فليستعفف,فليستعفف
فَقِيرًا,فقر,فقيرا
فَلْيَأْكُلْ,فلياكل,فلياكل
دَفَعْتُمْ,دفع,دفعتم
فَأَشْهِدُوا۟,شهد,فاشهدوا
وَكَفَىٰ,وكفىا,وكفىا
حَسِيبًا,حسب,حسيبا
لِّلرِّجَالِ,رجل,للرجال
ٱلْوَٰلِدَانِ,ولد,الوالدان
وَٱلْأَقْرَبُونَ,والاقربون,والاقربون
وَلِلنِّسَآءِ,نسء,وللنساء
قَلَّ,قلل,قل
كَثُرَ,كثر,كثر
مَّفْرُوضًا,فرض,مفروضا
ٱلْقِسْمَةَ,قسم,القسمة
وَٱلْمَسَٰكِينُ,سكن,والمساكين
فَٱرْزُقُوهُم,رزق,فارزقوهم
وَلْيَخْشَ,خشش,وليخش
تَرَكُوا۟,ترك,تركوا
ضِعَٰفًا,ضعف,ضعافا
خَافُوا۟,خوف,خافوا
فَلْيَتَّقُوا۟,فليتقوا,فليتقوا
وَلْيَقُولُوا۟,قول,وليقولوا
سَدِيدًا,سديدا,سديدا
أَمْوَٰلَ,اموال,اموال
وَسَيَصْلَوْنَ,صلو,وسيصلون
سَعِيرًا,سعر,سعيرا
يُوصِيكُمُ,وصي,يوصيكم
أَوْلَٰدِكُمْ,اولادكم,اولادكم
لِلذَّكَرِ,ذكر,للذكر
حَظِّ,حظظ,حظ
ٱلْأُنثَيَيْنِ,الانثيين,الانثيين
نِسَآءً,نسء,نساء
ٱثْنَتَيْنِ,اثنتين,اثنتين
فَلَهُنَّ,فلل,فلهن
ثُلُثَا,ثلث,ثلثا
فَلَهَا,فلل,فلها
ٱلنِّصْفُ,نصف,النصف
وَلِأَبَوَيْهِ,ولابويه,ولابويه
لِكُلِّ,كلل,لكل
ٱلسُّدُسُ,سدس,السدس
يَكُن,كين,يكن
وَوَرِثَهُۥٓ,ورث,وورثه
أَبَوَاهُ,ابواه,ابواه
فَلِأُمِّهِ,لمم,فلامه
ٱلثُّلُثُ,ثلث,الثلث
إِخْوَةٌ,اخوة,اخوة
وَصِيَّةٍ,وصي,وصية
يُوصِى,وصي,يوصى
دَيْنٍ,دين,دين
ءَابَآؤُكُمْ,ءاباوكم,ءاباوكم
وَأَبْنَآؤُكُمْ,وابناوكم,وابناوكم
تَدْرُونَ,درر,تدرون
نَفْعًا,نفع,نفعا
عَلِيمًا,علم,عليما
حَكِيمًا,حكم,حكيما
نِصْفُ,نصف,نصف
أَزْوَٰجُكُمْ,ازواجكم,ازواجكم
فَلَكُمُ,فلل,فلكم
ٱلرُّبُعُ,ربع,الربع
تَرَكْنَ,ركن,تركن
يُوصِينَ,وصي,يوصين
تَرَكْتُمْ,ترك,تركتم
ٱلثُّمُنُ,ثمن,الثمن
تَرَكْتُم,ترك,تركتم
تُوصُونَ,وصي,توصون
رَجُلٌ,رجل,رجل
يُورَثُ,ورث,يورث
كَلَٰلَةً,كلل,كلالة
ٱمْرَأَةٌ,امراة,امراة
أَخٌ,اخ,اخ
أُخْتٌ,ختو,اخت
فَلِكُلِّ,كلل,فلكل
شُرَكَآءُ,شركاء,شركاء
ٱلثُّلُثِ,ثلث,الثلث
يُوصَىٰ,يوصىا,يوصىا
مُضَآرٍّ,ضرر,مضار
يُطِعِ,طعع,يطع
وَرَسُولَهُۥ,رسل,ورسوله
يُدْخِلْهُ,دخل,يدخله
وَذَٰلِكَ,ذلل,وذالك
ٱلْفَوْزُ,فوز,الفوز
يَعْصِ,عصص,يعص
وَيَتَعَدَّ,وعد,ويتعد
حُدُودَهُۥ,حدد,حدوده
خَٰلِدًا,خلد,خالدا
وَٱلَّٰتِى,والاتى,والاتى
يَأْتِينَ,ياتين,ياتين
ٱلْفَٰحِشَةَ,فحش,الفاحشة
نِّسَآئِكُمْ,نسي,نسايكم
فَٱسْتَشْهِدُوا۟,شهد,فاستشهدوا
شَهِدُوا۟,شهد,شهدوا
ٱلْبُيُوتِ,بيت,البيوت
يَتَوَفَّىٰهُنَّ,يتوفىاهن,يتوفىاهن
وَٱلَّذَانِ,ذنن,والذان
يَأْتِيَٰنِهَا,ياتيانها,ياتيانها
فَـَٔاذُوهُمَا,فذذ,فـاذوهما
تَابَا,تبب,تابا
وَأَصْلَحَا,صلح,واصلحا
فَأَعْرِضُوا۟,عرض,فاعرضوا
عَنْهُمَآ,عنن,عنهما
تَوَّابًا,توب,توابا
رَّحِيمًا,رحم,رحيما
ٱلتَّوْبَةُ,توب,التوبة
ٱلسُّوٓءَ,سوء,السوء
بِجَهَٰلَةٍ,جهل,بجهالة
يَتُوبُونَ,توب,يتوبون
قَرِيبٍ,قرب,قريب
يَتُوبُ,توب,يتوب
وَلَيْسَتِ,وليست,وليست
ٱلسَّيِّـَٔاتِ,السيـات,السيـات
أَحَدَهُمُ,حدي,احدهم
تُبْتُ,تبت,تبت
يَمُوتُونَ,موت,يموتون
أَعْتَدْنَا,عود,اعتدنا
أَلِيمًا,يمم,اليما
تَرِثُوا۟,رثي,ترثوا
كَرْهًا,كرر,كرها
لِتَذْهَبُوا۟,ذهب,لتذهبوا
بِفَٰحِشَةٍ,فحش,بفاحشة
مُّبَيِّنَةٍ,مبينة,مبينة
وَعَاشِرُوهُنَّ,عشر,وعاشروهن
كَرِهْتُمُوهُنَّ,كره,كرهتموهن
فَعَسَىٰٓ,فعسىا,فعسىا
وَيَجْعَلَ,جعل,ويجعل
أَرَدتُّمُ,اردتم,اردتم
ٱسْتِبْدَالَ,بدل,استبدال
زَوْجٍ,زوج,زوج
مَّكَانَ,كين,مكان
وَءَاتَيْتُمْ,وءاتيتم,وءاتيتم
إِحْدَىٰهُنَّ,احدىاهن,احدىاهن
قِنطَارًا,قنطر,قنطارا
أَتَأْخُذُونَهُۥ,اتاخذونه,اتاخذونه
بُهْتَٰنًا,بهت,بهتانا
وَإِثْمًا,وثم,واثما
مُّبِينًا,بين,مبينا
تَأْخُذُونَهُۥ,تخذ,تاخذونه
أَفْضَىٰ,افضىا,افضىا
وَأَخَذْنَ,خذو,واخذن
مِّيثَٰقًا,ميثاقا,ميثاقا
غَلِيظًا,غلظ,غليظا
نَكَحَ,نكح,نكح
ءَابَآؤُكُم,ءاباوكم,ءاباوكم
وَمَقْتًا,مقت,ومقتا
وَسَآءَ,سءو,وساء
حُرِّمَتْ,حرم,حرمت
أُمَّهَٰتُكُمْ,امهاتكم,امهاتكم
وَبَنَاتُكُمْ,نتت,وبناتكم
وَأَخَوَٰتُكُمْ,واخواتكم,واخواتكم
وَعَمَّٰتُكُمْ,عمم,وعماتكم
وَخَٰلَٰتُكُمْ,خلل,وخالاتكم
وَبَنَاتُ,نتت,وبنات
ٱلْأَخِ,الاخ,الاخ
ٱلْأُخْتِ,الاخت,الاخت
وَأُمَّهَٰتُكُمُ,ومه,وامهاتكم
ٱلَّٰتِىٓ,الاتى,الاتى
أَرْضَعْنَكُمْ,رضع,ارضعنكم
وَأَخَوَٰتُكُم,واخواتكم,واخواتكم
ٱلرَّضَٰعَةِ,رضع,الرضاعة
وَأُمَّهَٰتُ,ومه,وامهات
وَرَبَٰٓئِبُكُمُ,وربايبكم,وربايبكم
ٱلَّٰتِى,الاتى,الاتى
حُجُورِكُم,حجر,حجوركم
نِّسَآئِكُمُ,نسي,نسايكم
دَخَلْتُم,دخل,دخلتم
بِهِنَّ,هنن,بهن
وَحَلَٰٓئِلُ,وحلايل,وحلايل
أَبْنَآئِكُمُ,ابنايكم,ابنايكم
أَصْلَٰبِكُمْ,اصلابكم,اصلابكم
تَجْمَعُوا۟,جمع,تجمعوا
ٱلْأُخْتَيْنِ,الاختين,الاختين
غَفُورًا,غفر,غفورا
وَٱلْمُحْصَنَٰتُ,حصن,والمحصنات
وَأُحِلَّ,وحل,واحل
بِأَمْوَٰلِكُم,باموالكم,باموالكم
مُّحْصِنِينَ,حصن,محصنين
مُسَٰفِحِينَ,سفح,مسافحين
ٱسْتَمْتَعْتُم,متع,استمتعتم
مِنْهُنَّ,منن,منهن
فَـَٔاتُوهُنَّ,فتو,فـاتوهن
أُجُورَهُنَّ,اجورهن,اجورهن
تَرَٰضَيْتُم,رضو,تراضيتم
ٱلْفَرِيضَةِ,فرض,الفريضة
يَسْتَطِعْ,طوع,يستطع
طَوْلًا,طول,طولا
يَنكِحَ,نكح,ينكح
ٱلْمُحْصَنَٰتِ,حصن,المحصنات
ٱلْمُؤْمِنَٰتِ,المومنات,المومنات
فَمِن,منن,فمن
أَيْمَٰنُكُم,ايمانكم,ايمانكم
فَتَيَٰتِكُمُ,فتو,فتياتكم
بِإِيمَٰنِكُم,بايمانكم,بايمانكم
فَٱنكِحُوهُنَّ,نكح,فانكحوهن
أَهْلِهِنَّ,اهلهن,اهلهن
وَءَاتُوهُنَّ,وءاتوهن,وءاتوهن
مُحْصَنَٰتٍ,حصن,محصنات
مُسَٰفِحَٰتٍ,سفح,مسافحات
مُتَّخِذَٰتِ,تخذ,متخذات
أَخْدَانٍ,اخدان,اخدان
أُحْصِنَّ,حصي,احصن
أَتَيْنَ,اتين,اتين
فَعَلَيْهِنَّ,علو,فعليهن
خَشِىَ,خشي,خشى
ٱلْعَنَتَ,عنت,العنت
لِيُبَيِّنَ,بيي,ليبين
وَيَهْدِيَكُمْ,هدي,ويهديكم
سُنَنَ,سنن,سنن
وَيَتُوبَ,توب,ويتوب
وَيُرِيدُ,رود,ويريد
يَتَّبِعُونَ,تبع,يتبعون
تَمِيلُوا۟,ميل,تميلوا
مَيْلًا,ميل,ميلا
عَظِيمًا,عظم,عظيما
يُخَفِّفَ,خفف,يخفف
وَخُلِقَ,خلق,وخلق
ٱلْإِنسَٰنُ,الانسان,الانسان
تَقْتُلُوٓا۟,قتل,تقتلوا
رَحِيمًا,رحم,رحيما
عُدْوَٰنًا,عدو,عدوانا
وَظُلْمًا,ظلم,وظلما
فَسَوْفَ,سوف,فسوف
نُصْلِيهِ,نصل,نصليه
يَسِيرًا,يسر,يسيرا
تَجْتَنِبُوا۟,جنب,تجتنبوا
كَبَآئِرَ,كباير,كباير
تُنْهَوْنَ,هوي,تنهون
عَنْهُ,عنن,عنه
نُكَفِّرْ,كفر,نكفر
وَنُدْخِلْكُم,دخل,وندخلكم
مُّدْخَلًا,دخل,مدخلا
كَرِيمًا,كرم,كريما
تَتَمَنَّوْا۟,مني,تتمنوا
فَضَّلَ,فضل,فضل
بَعْضَكُمْ,بعض,بعضكم
ٱكْتَسَبُوا۟,كسب,اكتسبوا
ٱكْتَسَبْنَ,كسب,اكتسبن
وَسْـَٔلُوا۟,سلو,وسـلوا
فَضْلِهِۦٓ,فضل,فضله
مَوَٰلِىَ,موالى,موالى
عَقَدَتْ,عقد,عقدت
فَـَٔاتُوهُمْ,فتو,فـاتوهم
نَصِيبَهُمْ,نصب,نصيبهم
ٱلرِّجَالُ,رجل,الرجال
قَوَّٰمُونَ,قوم,قوامون
وَبِمَآ,وبما,وبما
أَمْوَٰلِهِمْ,اموالهم,اموالهم
فَٱلصَّٰلِحَٰتُ,صلح,فالصالحات
قَٰنِتَٰتٌ,قنت,قانتات
حَٰفِظَٰتٌ,حفظ,حافظات
لِّلْغَيْبِ,غيب,للغيب
حَفِظَ,حفظ,حفظ
تَخَافُونَ,خوف,تخافون
نُشُوزَهُنَّ,نشز,نشوزهن
فَعِظُوهُنَّ,عظو,فعظوهن
وَٱهْجُرُوهُنَّ,هجر,واهجروهن
ٱلْمَضَاجِعِ,ضجع,المضاجع
وَٱضْرِبُوهُنَّ,ضرب,واضربوهن
أَطَعْنَكُمْ,طعن,اطعنكم
تَبْغُوا۟,بغي,تبغوا
عَلِيًّا,علو,عليا
شِقَاقَ,شقق,شقاق
بَيْنِهِمَا,بين,بينهما
فَٱبْعَثُوا۟,بعث,فابعثوا
حَكَمًا,حكم,حكما
وَحَكَمًا,حكم,وحكما
أَهْلِهَآ,اهلها,اهلها
يُرِيدَآ,رود,يريدا
يُوَفِّقِ,وفق,يوفق
بَيْنَهُمَآ,بين,بينهما
خَبِيرًا,خبر,خبيرا
وَٱعْبُدُوا۟,عبد,واعبدوا
تُشْرِكُوا۟,شرك,تشركوا
إِحْسَٰنًا,احسانا,احسانا
وَبِذِى,وبذى,وبذى
وَٱلْجَارِ,جور,والجار
ذِى,ذى,ذى
ٱلْجُنُبِ,جنب,الجنب
وَٱلصَّاحِبِ,صحب,والصاحب
بِٱلْجَنۢبِ,جنب,بالجنب
مُخْتَالًا,خيل,مختالا
فَخُورًا,خور,فخورا
بِٱلْبُخْلِ,بخل,بالبخل
وَيَكْتُمُونَ,كمي,ويكتمون
وَأَعْتَدْنَا,عود,واعتدنا
مُّهِينًا,مهي,مهينا
بِٱلْيَوْمِ,يوم,باليوم
يَكُنِ,كين,يكن
قَرِينًا,قرن,قرينا
فَسَآءَ,فسو,فساء
وَمَاذَا,وماذا,وماذا
وَأَنفَقُوا۟,فقق,وانفقوا
رَزَقَهُمُ,رزق,رزقهم
يَظْلِمُ,ظلم,يظلم
مِثْقَالَ,مثقال,مثقال
ذَرَّةٍ,ذرر,ذرة
تَكُ,تكك,تك
يُضَٰعِفْهَا,ضعف,يضاعفها
وَيُؤْتِ,وتي,ويوت
لَّدُنْهُ,لدن,لدنه
أَجْرًا,اجرا,اجرا
جِئْنَا,وجي,جينا
أُمَّةٍۭ,امة,امة
بِشَهِيدٍ,شهد,بشهيد
وَجِئْنَا,وجي,وجينا
وَعَصَوُا۟,عصو,وعصوا
تُسَوَّىٰ,سوو,تسوىا
حَدِيثًا,حدث,حديثا
تَقْرَبُوا۟,قرب,تقربوا
سُكَٰرَىٰ,سكارىا,سكارىا
تَعْلَمُوا۟,علم,تعلموا
جُنُبًا,جنب,جنبا
عَابِرِى,عابرى,عابرى
سَبِيلٍ,سبل,سبيل
تَغْتَسِلُوا۟,غسل,تغتسلوا
مَّرْضَىٰٓ,مرضىا,مرضىا
جَآءَ,جءي,جاء
ٱلْغَآئِطِ,الغايط,الغايط
لَٰمَسْتُمُ,لمس,لامستم
فَلَمْ,لمم,فلم
فَتَيَمَّمُوا۟,يمم,فتيمموا
صَعِيدًا,صعد,صعيدا
فَٱمْسَحُوا۟,مسح,فامسحوا
بِوُجُوهِكُمْ,وجه,بوجوهكم
وَأَيْدِيكُمْ,وايديكم,وايديكم
عَفُوًّا,عفو,عفوا
وَيُرِيدُونَ,رود,ويريدون
تَضِلُّوا۟,ضلل,تضلوا
ٱلسَّبِيلَ,سبل,السبيل
بِأَعْدَآئِكُمْ,باعدايكم,باعدايكم
وَلِيًّا,ولي,وليا
نَصِيرًا,نصر,نصيرا
يُحَرِّفُونَ,حرف,يحرفون
ٱلْكَلِمَ,كلم,الكلم
مَّوَاضِعِهِۦ,وضع,مواضعه
وَٱسْمَعْ,سمع,واسمع
مُسْمَعٍ,سمع,مسمع
وَرَٰعِنَا,ورع,وراعنا
لَيًّۢا,ليا,ليا
بِأَلْسِنَتِهِمْ,بالسنتهم,بالسنتهم
وَطَعْنًا,طعع,وطعنا
وَٱنظُرْنَا,نظر,وانظرنا
وَأَقْوَمَ,واقوم,واقوم
نَّطْمِسَ,طمس,نطمس
وُجُوهًا,جوي,وجوها
فَنَرُدَّهَا,ردد,فنردها
أَدْبَارِهَآ,ادبارها,ادبارها
نَلْعَنَهُمْ,لعن,نلعنهم
لَعَنَّآ,عنو,لعنا
أَصْحَٰبَ,اصحاب,اصحاب
أَمْرُ,مري,امر
مَفْعُولًا,فعل,مفعولا
يُشْرَكَ,شرر,يشرك
وَيَغْفِرُ,غفر,ويغفر
دُونَ,دون,دون
يُشْرِكْ,شرر,يشرك
ٱفْتَرَىٰٓ,افترىا,افترىا
يُزَكُّونَ,زكو,يزكون
أَنفُسَهُم,نفس,انفسهم
يُزَكِّى,زكو,يزكى
فَتِيلًا,فتل,فتيلا
ٱنظُرْ,نظر,انظر
بِٱلْجِبْتِ,بالجبت,بالجبت
وَٱلطَّٰغُوتِ,والطاغوت,والطاغوت
أَهْدَىٰ,اهدىا,اهدىا
لَعَنَهُمُ,لعن,لعنهم
يَلْعَنِ,لعو,يلعن
تَجِدَ,جدد,تجد
فَإِذًا,فذذ,فاذا
يُؤْتُونَ,وتي,يوتون
نَقِيرًا,نقر,نقيرا
يَحْسُدُونَ,حسد,يحسدون
ءَاتَيْنَآ,ءاتينا,ءاتينا
وَءَاتَيْنَٰهُم,وءاتيناهم,وءاتيناهم
