word,root
لاثم,لثم
الطيبات,طيب
الجوارح,جرح
مكلبين,كلب
تعلمونهن,علمو
امسكن,امس
اسم,اسم
وطعام,طعم
حل,حل
وطعامكم,طعم
متخذى,تخذى
حبط,حبط
عمله,عمل
قمتم,قمتم
فاغسلوا,غسل
المرافق,رفق
وامسحوا,مسح
برءوسكم,رءس
وارجلكم,رجل
الكعبين,كعب
فاطهروا,طهر
حرج,حرج
ليطهركم,طهر
وليتم,ولي
نعمته,نعم
وميثاقه,يثق
واثقكم,وثق
اعدلوا,عدل
واجر,وجر
يبسطوا,بسط
فكف,فكف
وبعثنا,بعث
اثنى,ثنى
عشر,عشر
نقيبا,نقب
لين,لين
اقمتم,اقم
برسلى,رسلى
وعزرتموهم,عزرتمو
واقرضتم,قرض
ولادخلنكم,دخل
لعناهم,لعن
وجعلنا,جعل
قاسية,قسي
ونسوا,ونس
تزال,تزل
تطلع,طلع
خاينة,خين
واصفح,صفح
فنسوا,فنس
فاغرينا,فغر
العداوة,عدو
والبغضاء,غضء
ينبيهم,ينب
يصنعون,صنع
رسولنا,رسل
تخفون,تخف
ويعفوا,يعف
نور,نور
وكتاب,كتب
رضوانه,رضو
سبل,سبل
ويخرجهم,خرج
يملك,يمل
يهلك,يهل
وامه,ومه
ابناوا,ابن
واحباوه,حبو
يعذبكم,عذب
بذنوبكم,ذنب
فترة,فتر
جاءنا,جاء
بشير,بشر
نذير,نذر
ونذير,نذر
وجعلكم,جعل
ملوكا,لوك
وءاتىاكم,ءتى
احدا,احد
المقدسة,قدس
ترتدوا,رتد
ادباركم,دبر
جبارين,جبر
ندخلها,دخل
يخرجوا,خرج
فانا,فنا
داخلون,دخل
رجلان,رجل
يخافون,يخف
دخلتموه,دخلتمو
فانكم,فان
غالبون,غلب
فتوكلوا,وكل
داموا,دام
فاذهب,ذهب
فقاتلا,قتل
قاعدون,قعد
املك,امل
نفسى,فسى
واخى,وخى
فافرق,فرق
وبين,وبين
فانها,فان
محرمة,حرم
يتيهون,يته
تاس,تاس
واتل,وتل
نبا,نبا
ابنى,بنى
قربا,قرب
قربانا,قرب
احدهما,احد
يتقبل,قبل
لاقتلنك,قتل
بسطت,بسط
يدك,يدك
لتقتلنى,قتلنى
بباسط,بسط
لاقتلك,قتل
اخاف,اخف
اريد,ارد
تبوا,تبا
باثمى,ثمى
واثمك,وثم
فتكون,فتك
جزاوا,جزا
فطوعت,فطع
فقتله,قتل
فاصبح,صبح
غرابا,غرب
يبحث,بحث
ليريه,لير
يوارى,يرى
سوءة,سوء
ياويلتىا,ياويلتىا
اعجزت,عجز
الغراب,غرب
فاوارى,ورى
اخى,اخى
النادمين,ندم
فساد,فسد
فكانما,فكن
احياها,احا
احيا,احا
رسلنا,رسل
لمسرفون,سرف
يحاربون,حرب
ويسعون,يسع
فسادا,فسد
يقتلوا,قتل
يصلبوا,صلب
تقطع,قطع
وارجلهم,رجل
خلاف,خلف
ينفوا,ينف
تقدروا,قدر
الوسيلة,وسل
سبيله,سبل
ومثله,مثل
ليفتدوا,فتد
مقيم,قيم
والسارق,سرق
والسارقة,سرق
فاقطعوا,قطع
ايديهما,ايد
كسبا,كسب
تاب,تاب
ظلمه,ظلم
واصلح,صلح
يعذب,عذب
سماعون,سمع
للكذب,كذب
ياتوك,اوك
فخذوه,خذو
توتوه,ووه
فاحذروا,حذر
فتنته,فتن
تملك,تمل
يطهر,طهر
اكالون,اكل
للسحت,سحت
اعرض,عرض
تعرض,عرض
يضروك,ضرو
حكمت,حكم
المقسطين,قسط
يحكمونك,حكمو
وعندهم,عند
حكم,حكم
يتولون,يتل
بالمومنين,ومن
ونور,ونر
والربانيون,ربن
والاحبار,حبر
استحفظوا,حفظ
تخشوا,تخش
وكتبنا,كتب
النفس,نفس
بالنفس,نفس
والعين,عين
بالعين,عين
والانف,انف
بالانف,انف
والاذن,اذن
بالاذن,اذن
والسن,ولس
بالسن,بلس
والجروح,جرح
تصدق,صدق
كفارة,كفر
ءاثارهم,ءاثار
بعيسى,عيسى
وءاتيناه,وءاتيناه
الانجيل,جيل
وليحكم,ولح
ومهيمنا,هيم
شرعة,شرع
ومنهاجا,نهج
لجعلكم,جعل
ليبلوكم,بلو
ءاتىاكم,ءتى
فينبيكم,ينب
احكم,حكم
واحذرهم,حذر
يفتنوك,فنو
فاعلم,علم
يصيبهم,يصب
ذنوبهم,ذنب
لفاسقون,فسق
افحكم,افح
يتولهم,يتل
فترى,ترى
نخشىا,خشى
تصيبنا,تصب
دايرة,دير
فعسى,عسى
بالفتح,فتح
فيصبحوا,صبح
اسروا,اسر
نادمين,ندم
ويقول,يقل
اهاولاء,هاولاء
اقسموا,قسم
جهد,جهد
لمعكم,لمع
فاصبحوا,صبح
يرتد,رتد
بقوم,بقم
يحبهم,يحب
ويحبونه,حبو
اعزة,اعز
يجاهدون,جهد
لومة,لوم
لايم,ليم
وليكم,ولي
يقيمون,يقم
ويوتون,ويت
راكعون,ركع
يتول,يتل
حزب,حزب
الغالبون,غلب
ولعبا,لعب
والكفار,كفر
ناديتم,ندي
اتخذوها,خذو
تنقمون,نقم
اكثركم,كثر
فاسقون,فسق
انبيكم,انب
مثوبة,ثوب
وجعل,جعل
القردة,قرد
والخنازير,خنازير
وعبد,عبد
مكانا,مكا
واضل,وضل
دخلوا,دخل
وترىا,ترى
السحت,سحت
لبيس,لبس
ينهىاهم,نهى
الربانيون,ربن
يد,يد
مغلولة,غلل
غلت,غلت
ولعنوا,ولع
يداه,يده
مبسوطتان,بسط
وليزيدن,يزد
طغيانا,طغا
وكفرا,كفر
والقينا,قين
اوقدوا,وقد
للحرب,حرب
اطفاها,اطف
المفسدين,فسد
لكفرنا,كفر
ولادخلناهم,ولادخلنا
النعيم,نعم
اقاموا,اقم
لاكلوا,لكل
تحت,تحت
ارجلهم,رجل
مقتصدة,قصد
وكثير,كثر
ساء,ساء
بلغ,بلغ
تفعل,فعل
بلغت,بلغ
رسالته,رسل
يعصمك,عصم
لستم,ستم
تقيموا,تقم
والصابـون,صبـ
وارسلنا,رسل
يقتلون,قتل
وحسبوا,حسب
فعموا,فعم
وصموا,وصم
عموا,عما
ثالث,ثلث
ينتهوا,ينت
ليمسن,يمس
ويستغفرونه,ويستغفرونه
صديقة,صدق
ياكلان,يكل
نبين,نبن
يوفكون,يوف
اتعبدون,عبد
ضرا,ضرا
اهواء,هوء
واضلوا,وضل
وضلوا,وضل
لعن,لعن
لسان,لسن
وعيسى,عيسى
يتناهون,يتن
منكر,نكر
ترىا,ترى
سخط,سخط
والنبى,نبى
اتخذوهم,خذو
لتجدن,تجد
عداوة,عدو
ولتجدن,تجد
اقربهم,قرب
قسيسين,قسس
ورهبانا,رهب
يستكبرون,كبر
سمعوا,سمع
اعينهم,اعن
تفيض,تفض
الدمع,دمع
ونطمع,طمع
يدخلنا,دخل
فاثابهم,اثب
تحرموا,حرم
رزقكم,رزق
مومنون,ومن
عقدتم,عقد
الايمان,ايم
فكفارته,كفر
اطعام,طعم
مساكين,ساك
اوسط,وسط
تطعمون,طعم
اهليكم,اهل
كسوتهم,كست
تحرير,حرر
حلفتم,حلف
واحفظوا,حفظ
والانصاب,صاب
والازلام,زلم
رجس,رجس
فاجتنبوه,فاجتنبوه
يوقع,وقع
ويصدكم,يصد
وعن,وعن
فهل,فهل
منتهون,نته
واحذروا,حذر
المبين,بين
طعموا,طعم
ليبلونكم,بلو
تناله,نله
ورماحكم,رمح
ليعلم,علم
يخافه,يخف
قتله,قتل
فجزاء,جزء
النعم,نعم
ذوا,ذوا
هديا,هدا
بالغ,بلغ
الكعبة,كعب
صياما,صيا
ليذوق,يذق
وبال,وبل
امره,امر
فينتقم,نقم
صيد,صيد
وطعامه,طعم
وللسيارة,سير
دمتم,دمتم
حرما,حرم
والشهر,شهر
والهدى,هدى
والقلايد,قليد
لتعلموا,علم
اعلموا,علم
والطيب,طيب
اعجبك,عجب
كثرة,كثر
اشياء,شيء
تبد,تبد
تسوكم,تسو
سالها,سال
اصبحوا,صبح
بحيرة,بحر
سايبة,سيب
وصيلة,وصل
حام,حام
وجدنا,وجد
اهتديتم,هدي
اثنان,اثن
ءاخران,ءخر
غيركم,غير
فاصابتكم,اصب
تحبسونهما,حبسو
فيقسمان,قسم
ارتبتم,رتب
نشترى,شترى
قربىا,قربى
نكتم,كتم
الءاثمين,ءثم
عثر,عثر
انهما,انه
استحقا,حقا
فـاخران,ـخر
يقومان,يقم
مقامهما,قمه
استحق,سحق
الاوليان,اول
لشهادتنا,شهد
شهادتهما,شهد
اعتدينا,عدي
ياتوا,يات
بالشهادة,شهد
وجهها,وجه
يخافوا,يخف
ترد,ترد
ايمان,ايم
يجمع,جمع
فيقول,يقل
اجبتم,اجب
علام,علم
الغيوب,غيب
ياعيسى,عيسى
اذكر,ذكر
والدتك,دتك
ايدتك,ايد
علمتك,علم
تخلق,خلق
باذنى,ذنى
فتنفخ,نفخ
وتبري,تبر
تخرج,خرج
كففت,كفف
جيتهم,جيت
سحر,سحر
اوحيت,اوح
الحوارين,حور
وبرسولى,رسولى
باننا,بان
مايدة,ايد
نريد,نرد
ناكل,نكل
وتطمين,تطم
ونعلم,علم
صدقتنا,صدق
ونكون,ونك
عيدا,عيد
لاولنا,لول
وءاخرنا,ءخر
وءاية,وءي
منك,منك
وارزقنا,رزق
وانت,ونت
الرازقين,رزق
منزلها,نزل
اعذبه,عذب
ءانت,ءنت
قلت,قلت
اتخذونى,خذونى
وامى,ومى
الاهين,اهن
اقول,اقل
بحق,بحق
قلته,قلت
علمته,علم
امرتنى,رنى
وكنت,وكن
توفيتنى,تنى
الرقيب,رقب
تعذبهم,عذب
تغفر,غفر
فانك,فنك
الصادقين,صدق
صدقهم,صدق
رضى,رضى
ورضوا,ورض
والنور,نور
بربهم,برب
يعدلون,عدل
طين,طين
اجلا,اجل
واجل,وجل
تمترون,متر
سركم,ركم
وجهركم,جهر
تكسبون,كسب
تاتيهم,تتي
معرضين,عرض
انباوا,انب
يستهزءون,هزء
يروا,يرا
اهلكنا,اهل
قرن,قرن
مكناهم,كنا
نمكن,نمك
مدرارا,درر
تحتهم,تحت
فاهلكناهم,فهل
وانشانا,ونش
قرنا,قرن
قرطاس,قرطاس
فلمسوه,مسو
لقال,لقل
لقضى,قضى
جعلناه,جعل
لجعلناه,جعل
رجلا,رجل
وللبسنا,بسن
يلبسون,لبس
استهزي,هزي
برسل,رسل
فحاق,فحق
سخروا,سخر
سيروا,سير
انظروا,نظر
الرحمة,رحم
خسروا,خسر
سكن,سكن
اغير,اغر
فاطر,فطر
يطعم,طعم
امرت,امر
عصيت,عصت
يصرف,صرف
رحمه,رحم
يمسسك,مسس
بضر,بضر
كاشف,كشف
القاهر,قهر
الخبير,خبر
اى,اى
بينى,ينى
واوحى,وحى
لانذركم,نذر
اينكم,اين
لتشهدون,شهد
ءالهة,ءله
اشهد,شهد
واننى,ننى
برىء,رىء
تشركون,تشر
كذبا,كذب
بـاياته,بـي
يفلح,فلح
نحشرهم,حشر
نقول,نقل
شركاوكم,شركاو
تزعمون,زعم
فتنتهم,فتن
مشركين,شرك
وضل,وضل
يستمع,سمع
اكنة,اكن
يفقهوه,قهو
وقرا,وقر
يجادلونك,يجادلونك
اساطير,اطر
الاولين,اول
ينهون,ينه
وينـون,ينـ
يهلكون,يهل
وقفوا,وقف
ياليتنا,يلي
نرد,نرد
نكذب,كذب
بدا,بدا
لعادوا,لعد
لكاذبون,كذب
حياتنا,حيت
بمبعوثين,بعث
اليس,الس
وربنا,ورب
بلقاء,لقء
الساعة,سعة
بغتة,بغت
ياحسرتنا,حسر
فرطنا,فرط
يحملون,حمل
اوزارهم,وزر
يزرون,يزر
لعب,لعب
ولهو,لهو
وللدار,دار
ليحزنك,يحز
يكذبونك,كذبو
يجحدون,جحد
كذبت,كذب
فصبروا,صبر
اتىاهم,اتى
نصرنا,نصر
مبدل,بدل
لكلمات,كلم
نباى,نبى
كبر,كبر
اعراضهم,عرض
استطعت,طعت
تبتغى,بغى
نفقا,نفق
سلما,سلم
فتاتيهم,فتت
لجمعهم,جمع
يستجيب,تجب
والموتىا,وىا
يبعثهم,بعث
قادر,قدر
طاير,طير
يطير,يطر
بجناحيه,جنح
امم,امم
امثالكم,مثل
يحشرون,حشر
وبكم,بكم
يضلله,ضلل
يجعله,جعل
ارءيتكم,ارء
اتىاكم,اتى
اتتكم,اتت
تدعون,تدع
فيكشف,كشف
فاخذناهم,فخذ
بالباساء,اسء
يتضرعون,ضرع
باسنا,باس
تضرعوا,ضرع
وزين,وزن
نسوا,نسا
فتحنا,فتح
ابواب,بوب
فرحوا,فرح
اخذناهم,اخذ
مبلسون,بلس
فقطع,قطع
دابر,دبر
والحمد,حمد
ارءيتم,ارء
سمعكم,سمع
وابصاركم,بصر
وختم,ختم
نصرف,صرف
يصدفون,صدف
نرسل,رسل
يمسهم,يمس
عندى,عندى
خزاين,خزا
يوحىا,وحى
الاعمىا,عمى
والبصير,بصر
وانذر,نذر
يحشروا,حشر
شفيع,شفع
تطرد,طرد
بالغدواة,غدا
والعشى,عشى
حسابهم,حسب
حسابك,حسب
فتطردهم,طرد
فتنا,فتن
ليقولوا,يقل
باعلم,علم
بالشاكرين,شكر
سلام,سلم
نفصل,فصل
ولتستبين,ستب
المجرمين,جرم
نهيت,نهت
اعبد,عبد
اهواءكم,هوء
ضللت,ضلل
المهتدين,هتد
وكذبتم,كذب
تستعجلون,عجل
الحكم,حكم
يقص,يقص
الفاصلين,فصل
وعنده,عند
مفاتح,فتح
يعلمها,علم
والبحر,بحر
تسقط,سقط
ورقة,ورق
رطب,رطب
يابس,يبس
يتوفىاكم,وفى
جرحتم,جرح
بالنهار,نهر
يبعثكم,بعث
ليقضىا,قضى
ينبيكم,ينب
ويرسل,رسل
حفظة,حفظ
توفته,توف
يفرطون,فرط
مولىاهم,ولى
اسرع,سرع
الحاسبين,حسب
ينجيكم,ينج
تدعونه,دعو
تضرعا,ضرع
وخفية,وخف
انجىانا,جىا
لنكونن,نكو
كرب,كرب
القادر,قدر
يبعث,بعث
ارجلكم,رجل
يلبسكم,لبس
شيعا,شيع
ويذيق,يذق
وكذب,كذب
قومك,قوم
بوكيل,وكل
يخوضون,يخض
ينسينك,ينس
تقعد,قعد
الذكرىا,ذكرى
ذكرىا,ذكرى
وذر,وذر
لعبا,لعب
ولهوا,وله
وغرتهم,وغر
وذكر,ذكر
تبسل,بسل
تعدل,عدل
ابسلوا,بسل
شراب,شرب
حميم,حمم
وعذاب,عذب
اندعوا,ندع
ينفعنا,نفع
يضرنا,يضر
ونرد,نرد
اعقابنا,عقب
هدىانا,هدى
استهوته,هوت
حيران,حير
يدعونه,دعو
ايتنا,ايت
وامرنا,ومر
لنسلم,سلم
اقيموا,اقم
واتقوه,تقو
ينفخ,نفخ
الصور,صور
عالم,علم
والشهادة,شهد
لابيه,لبي
ءازر,ءزر
اتتخذ,تخذ
اصناما,اصن
وقومك,وقم
ملكوت,لكت
وليكون,ولك
الموقنين,وقن
جن,جن
رءا,رءا
كوكبا,كوكب
افل,افل
احب,احب
الءافلين,ءفل
القمر,قمر
بازغا,بزغ
يهدنى,هدنى
لاكونن,لكن
الشمس,شمس
بازغة,بزغ
افلت,افل
وجهت,وجه
فطر,فطر
وحاجه,وحج
قومه,قوم
اتحاجونى,اتحاجونى
هدىان,هدى
علما,علم
تتذكرون,ذكر
اشركتم,اشر
فاى,فاى
الفريقين,فرق
بالامن,امن
يلبسوا,لبس
بظلم,ظلم
مهتدون,هتد
حجتنا,حجت
ءاتيناها,ءتي
نرفع,رفع
نشاء,نشء
ووهبنا,وهب
اسحاق,سحق
هدينا,هدي
ذريته,ذرت
ويوسف,وسف
وموسىا,وسى
نجزى,جزى
وزكريا,زكر
ويحيىا,يحى
والياس,ياس
واليسع,يسع
ولوطا,ولط
ءابايهم,ءبا
وذرياتهم,وذر
واخوانهم,وخا
واجتبيناهم,واجتبينا
وهديناهم,وهد
لحبط,حبط
وكلنا,وكل
بكافرين,كفر
فبهدىاهم,هدى
اقتده,قده
اسـلكم,سـل
قدروا,قدر
تجعلونه,جعلو
قراطيس,قراطيس
تبدونها,بدو
وتخفون,تخف
وعلمتم,علم
ذرهم,ذرهم
خوضهم,خوض
يلعبون,لعب
انزلناه,زلن
مبارك,برك
ولتنذر,نذر
القرىا,قرى
حولها,حول
صلاتهم,صلت
يحافظون,حفظ
اوحى,وحى
يوح,يوح
سانزل,نزل
غمرات,غمر
باسطوا,بسط
تجزون,تجز
الهون,هون
تستكبرون,كبر
جيتمونا,جيتمو
فرادىا,ردى
خلقناكم,خلق
مرة,مرة
وتركتم,وتر
خولناكم,خول
ظهوركم,ظهر
شفعاءكم,شفعاء
زعمتم,زعم
شركاوا,شرك
فالق,فلق
الحب,لحب
والنوىا,نوى
ومخرج,خرج
فانىا,فنى
توفكون,توف
الاصباح,صبح
سكنا,سكن
والشمس,شمس
والقمر,قمر
حسبانا,حسب
تقدير,قدر
النجوم,نجم
لتهتدوا,هتد
فصلنا,فصل
انشاكم,انش
فمستقر,سقر
ومستودع,ودع
فاخرجنا,خرج
نبات,نبت
خضرا,خضر
نخرج,خرج
متراكبا,راكب
النخل,نخل
طلعها,طلع
قنوان,قنو
دانية,دني
اعناب,عنب
والزيتون,زيت
والرمان,رمن
مشتبها,شتب
وغير,وغر
متشابه,تشب
ثمره,ثمر
اثمر,ثمر
وينعه,ينع
وجعلوا,جعل
الجن,الج
وخلقهم,خلق
وخرقوا,خرق
